2,39.9524,-75.1793,187002.4,7670.7
3,40.1504,-74.2325,128062.8,5458.7
4,40.1698,-74.0815,115208.3,4951
5,40.1996,-74.6430,118443.5,5133.1
6,40.2185,-74.0376,110147.1,4903.3
7,40.2953,-74.5948,115601.3,5208.8
8,40.3078,-74.6438,106536.6,5439.5
9,40.3271,-74.6435,102935.9,5044.3
10,40.3280,-74.5727,102298.2,4909.1
11,40.3293,-74.6115,105090.1,5145.3
12,40.3324,-74.5007,95906.8,4541.1
13,40.3344,-74.6558,104536.2,5254.4
14,40.3379,-74.6569,104585.5,5213.7
15,40.3399,-74.5983,103079.5,5086.8
16,40.3422,-74.6647,105762.6,5356.9
17,40.3461,-74.4822,92099.7,4233.7
18,40.3465,-74.6540,104402.2,5190.4
19,40.3521,-74.6069,103157.1,5185
20,40.3721,-74.6291,99610.2,5069.7
21,40.4252,-74.2721,78603.6,3831.5
22,40.4324,-74.2999,75311,3738.3
23,40.4459,-74.5047,85800.9,4221.8
24,40.4488,-74.5036,85848.6,4251.5
25,40.4510,-74.2916,73048.4,3677
26,40.4556,-74.2907,72929.8,3637.2
27,40.4789,-74.4100,76110.7,3668.4
28,40.4801,-74.4323,80144.3,3943.3
29,40.4833,-74.4736,85700.7,4376.7
30,40.4931,-74.4435,79451.7,3989.5
31,40.4943,-74.4394,79949.1,3923.8
32,40.4962,-74.4423,79395.4,3935.9
33,40.4963,-74.4497,81204.5,4044.5
34,40.5041,-74.2452,61341.3,3380.1
35,40.5053,-74.4516,80458.5,3900.4
36,40.5062,-74.2542,61454.7,3425.3
37,40.5067,-74.2365,61318.8,3398.3
38,40.5093,-74.4875,84033.1,4207.1
39,40.5135,-74.2375,60016.2,3253.2
40,40.5141,-74.4169,81016.3,4059.4
41,40.5151,-74.2451,59800.8,3155.6
42,40.5169,-74.2323,59202.9,3309.6
43,40.5188,-74.1986,61424.7,3323.2
44,40.5191,-74.2295,58852.8,3273.4
45,40.5203,-74.3389,68471.4,3416.2
46,40.5206,-74.2616,63370.7,3327.3
47,40.5209,-74.3389,68550.8,3443.6
48,40.5243,-74.2123,59690.3,3113.2
49,40.5254,-74.4237,82999.7,4100.6
50,40.5274,-74.4089,78089.4,3997.9
51,40.5284,-74.5205,86821.4,4150.4
52,40.5289,-74.1907,61289.2,3222.2
53,40.5294,-74.2191,56933.3,3097.3
54,40.5294,-74.1600,57474,3396.6
55,40.5321,-74.1560,57682.9,3379.1
56,40.5324,-74.2249,56898.2,3107.1
57,40.5325,-74.2221,56915.7,3138.9
58,40.5339,-74.2362,59743.4,3257.8
59,40.5350,-74.4379,80763,4075.2
60,40.5353,-74.5378,87972.4,4254.3
61,40.5355,-74.1727,56581.4,3294.2
62,40.5364,-74.1769,56580.8,3281.8
63,40.5373,-74.1506,49457,3247.6
64,40.5380,-74.5230,84989.2,4004.7
65,40.5391,-74.1626,56552.1,3319.2
66,40.5406,-74.1932,55479.4,3050.7
67,40.5416,-74.2101,55318.1,2995.7
68,40.5442,-74.5029,84460.9,4075.4
69,40.5444,-74.3910,73087.5,3800.8
70,40.5480,-74.1382,48121.2,3167.6
71,40.5494,-74.1518,48866,3190.2
72,40.5501,-74.3689,73274.3,3752.1
73,40.5507,-74.1723,51259.5,3121.8
74,40.5515,-74.1640,51094.2,3119.2
75,40.5515,-74.1601,51600.2,3180.8
76,40.5526,-74.1745,51127.6,3101.1
77,40.5547,-74.2172,53899.1,2831.2
78,40.5549,-73.9270,26898.2,1855.2
79,40.5557,-74.1399,46836.6,3004.4
80,40.5561,-73.9287,26903.2,1873.1
81,40.5568,-74.1252,46570.4,3063.5
82,40.5570,-74.1690,50224.3,2994
83,40.5571,-74.3082,71048.5,3655.6
84,40.5576,-74.1643,50475.6,3057
85,40.5578,-74.4187,75374.4,3716.6
86,40.5579,-73.9145,25581.9,1716.8
87,40.5580,-73.9184,26602.6,1858.1
88,40.5582,-73.9248,26174.8,1715.9
89,40.5585,-74.1430,48584.1,3203.3
90,40.5590,-73.9162,25333.5,1630.6
91,40.5593,-73.9254,25988.7,1656.8
92,40.5597,-74.3112,69942.3,3564.8
93,40.5605,-74.1669,50019.2,2986.8
94,40.5608,-73.9120,24966.7,1624.3
95,40.5609,-73.9216,26293.6,1753.4
96,40.5609,-73.9155,25114.4,1585.7
97,40.5611,-74.1459,47581.1,3062
98,40.5611,-73.9213,26432.5,1791.7
99,40.5615,-74.1123,42825.1,2861.8
100,40.5615,-74.1080,42290,2840.5
101,40.5620,-74.3261,67907.8,3448
102,40.5627,-74.1398,46258.5,3032.4
103,40.5628,-74.1809,54423.2,3008.4
104,40.5635,-74.1252,45985.9,2958.5
105,40.5637,-74.1790,54525.2,3042.3
106,40.5640,-74.1260,45718.3,2868.7
107,40.5641,-74.1381,46033.2,2999
108,40.5643,-74.1101,42453.8,2838.6
109,40.5656,-74.1000,41213,2687.6
110,40.5657,-74.3427,70990.5,3745.2
111,40.5659,-74.4121,76618.9,3821.5
112,40.5665,-73.8866,22570.1,1395
113,40.5670,-73.8871,23327.8,1594.2
114,40.5680,-74.5563,89923.3,4216.4
115,40.5687,-74.1269,44946.1,2767
116,40.5690,-74.1409,45396.1,2894.6
117,40.5692,-74.0954,40482.3,2550
118,40.5694,-74.3446,70806.4,3797.9
119,40.5694,-73.8642,24033.6,1483.9
120,40.5700,-73.8625,24170.2,1480.4
121,40.5702,-74.1352,45055.4,2858.7
122,40.5705,-74.2838,66765.3,3866.1
123,40.5705,-74.1098,42205.7,2814.4
124,40.5706,-73.8648,24314.1,1525.2
125,40.5707,-74.1366,45085.7,2847.1
126,40.5707,-73.8608,24334.1,1497.8
127,40.5712,-73.8631,24328.8,1523.8
128,40.5717,-74.0919,40000,2437.1
129,40.5718,-73.8615,24761.2,1581.7
130,40.5720,-73.8606,24530.1,1523.9
131,40.5720,-73.8575,24647.5,1515.4
132,40.5721,-73.8576,24951.3,1565.4
133,40.5723,-74.1261,44836.2,2767.3
134,40.5726,-74.1165,44370.9,2732.2
135,40.5727,-73.8560,25132.5,1578.5
136,40.5728,-73.9981,27998.6,1889.3
137,40.5728,-73.8651,24475.7,1558.6
138,40.5730,-73.8552,24871.4,1531.7
139,40.5733,-73.8544,24946.7,1537.3
140,40.5734,-74.0026,28385.1,1943.5
141,40.5735,-74.0044,29125.4,2051.6
142,40.5735,-73.9917,27448.4,1817.1
143,40.5737,-73.9907,27366.6,1814.2
144,40.5737,-73.8536,25034.2,1550.3
145,40.5740,-74.2966,69000.7,3711.4
146,40.5740,-73.9962,27810.3,1854.3
147,40.5741,-73.9951,27859.4,1974.5
148,40.5742,-73.9887,27191,1781.8
149,40.5743,-73.8520,25178,1560.6
150,40.5746,-73.9876,27087,1767.2
151,40.5746,-73.8512,25253.3,1566.4
152,40.5748,-74.1115,43934.8,2695.3
153,40.5748,-74.0083,28763.9,1990
154,40.5748,-74.0017,28106.7,1895.8
155,40.5748,-73.9735,25636.1,1656.1
156,40.5748,-73.9734,25206.6,1602.4
157,40.5748,-73.8582,24923.8,1549.7
158,40.5749,-74.0007,28022.2,1898
159,40.5749,-73.8443,26051.6,1756.9
160,40.5750,-74.0091,28699.7,1979.1
