id,latitude,longitude,distance,duration
3205,40.5829761,-73.9569764,25090.6,1600.5
3206,40.589563,-73.959514,23662,1515.6
3207,40.5874214,-73.9593478,23423.3,1458.3
3208,40.582169,-73.958951,24082.6,1560.2
3209,40.7146494,-73.9570255,25362.4,2108.8
3210,40.7099521,-73.9554897,25580.7,2136.3
3211,40.628812,-74.009338,33146,2231.5
3212,40.627481,-74.007136,33383.7,2283.8
3213,40.624821,-74.00273,32102,2183.3
3214,40.622155,-73.998332,31971.2,2255.2
3215,40.636799,-74.022626,35735.8,2025.7
3216,40.61669,-73.989271,30657.5,2241
3217,40.615361,-73.987067,28917.7,2321.9
3218,40.6140389,-73.9848672,28206,2167.6
3219,40.619156,-73.993877,30475.2,2271.1
3220,40.617819,-73.991518,32284.4,2320.5
3221,40.6341309,-74.0177956,36314,2140
3222,40.655702,-73.911083,14433,1464.1
3223,40.655852,-73.910123,14166.3,1344.6
3224,40.656273,-73.907307,13925,1306.3
3225,40.5898011,-73.9911645,26211,1594.1
3226,40.707879,-73.956808,25885.9,2257.3
3227,40.676073,-73.977531,21626.4,2594.8
3228,40.675097,-73.97503,20915.6,2437.6
3229,40.674123,-73.972527,21152.9,2502.6
3230,40.6716419,-73.9625655,19635.8,2239
3231,40.6706759,-73.9579683,18980.6,2097.9
3232,40.6701387,-73.9552611,18744.4,2071.4
3233,40.6698757,-73.9505018,18382.1,2047.8
3234,40.6697221,-73.9477287,18616.7,2078.5
3235,40.6695714,-73.9449552,17872.6,1951.4
3236,40.6692691,-73.9394247,17404.9,1870.7
3237,40.6691181,-73.9366559,17492.3,1889.5
3238,40.6689706,-73.9338846,16982.4,1872.9
3239,40.6688254,-73.9311133,16701.9,1777.1
3240,40.6686641,-73.92835,16467.9,1723.6
3241,40.668496,-73.925598,16906.7,1850.1
3242,40.6683606,-73.9226328,16485.6,1707.6
3243,40.6694309,-73.9199343,16167.3,1676.1
3244,40.6699223,-73.9187539,14684.4,1623.6
3245,40.6706356,-73.91703,14899.7,1643.8
3246,40.6715086,-73.9148927,15306.6,1561.8
3247,40.6718163,-73.9141409,14358.5,1550.5
3248,40.6730169,-73.9112455,14077.7,1469
3249,40.6739288,-73.9100179,14222.9,1492.6
3250,40.674659,-73.9090869,13942,1471.5
3251,40.6753731,-73.9081588,15875.6,1441.3
3252,40.6762815,-73.9080151,13711.2,1276.3
3253,40.6773609,-73.9079149,13838.1,1259.1
3254,40.6793071,-73.9063564,14102,1304.4
3255,40.6800114,-73.9054229,15697.4,1403.3
3256,40.678065,-73.97618,20926.6,2450.2
3257,40.677078,-73.973687,20689.4,2391.3
3258,40.676413,-73.971904,20435.3,2293.3
3259,40.675302,-73.966613,19198.9,2228.3
3260,40.674573,-73.963137,19013.4,2226.9
3261,40.673999,-73.960393,18773.3,2172.9
3262,40.673294,-73.957021,18478.2,2110.8
3263,40.672754,-73.954316,18242.2,2052.2
3264,40.672681,-73.953019,18132.5,2014.3
3265,40.67253,-73.950251,17898.4,1963.4
3266,40.67238,-73.94748,17664,1901.4
3267,40.672228,-73.94471,17429.8,1848
3268,40.671926,-73.939177,16961.5,1850.8
3269,40.671774,-73.936406,16727.2,1796.1
3270,40.671626,-73.933635,16493.2,1736.8
3271,40.671474,-73.930868,15700.4,1850.2
3272,40.671321,-73.928098,16023.4,1711.4
3273,40.671169,-73.925328,15231.8,1731.8
3274,40.671009,-73.922384,14982.9,1677.1
3275,40.670868,-73.919794,14888.1,1668.2
3276,40.670533,-73.914873,15294.2,1579.5
3277,40.678971,-73.895698,13645.7,1215.2
3278,40.679338,-73.894826,12799,1152
3279,40.68536,-73.8822018,11976.4,1018.8
3280,40.688088,-73.876681,12063.3,1076.3
3281,40.5876673,-73.9571157,23202.4,1457.3
3282,40.600781,-73.959612,24680.7,1819.3
3283,40.598526,-73.959184,24427.2,1726
3284,40.644857,-73.93836,24067.9,2055.4
3285,40.643896,-73.938255,23960.6,2032.4
3286,40.641603,-73.938012,23704.7,1974.8
3287,40.6392552,-73.937765,23442.7,1928.5
3288,40.636921,-73.937512,23663.4,1943.8
3289,40.634651,-73.937267,22928.9,1818.5
3290,40.632304,-73.937013,22667,1770.3
3291,40.629973,-73.936767,22381.8,1748.2
3292,40.627632,-73.936518,22120.5,1699.3
3293,40.625775,-73.936318,21872.5,1651.3
3294,40.6790309,-73.9385084,16707.4,1765.3
3295,40.677924,-73.9385911,16297.9,1631.1
3296,40.67705,-73.938695,16390.4,1657
3297,40.6754919,-73.9388236,16564,1693
3298,40.674599,-73.938895,16663.5,1705.8
3299,40.672826,-73.939076,16861.3,1736.2
3300,40.671033,-73.93926,17061.4,1793.2
3301,40.668296,-73.939515,17513.4,1908
3302,40.667469,-73.939593,17409.4,1939.9
3303,40.6656949,-73.9397839,17213.9,1912.1
3304,40.664794,-73.939845,17692.6,2069.3
3305,40.663904,-73.939926,17121,1927.2
3306,40.6622338,-73.939992,17307.2,1989.2
3307,40.661495,-73.939886,17119.5,1917.9
3308,40.660074,-73.939734,17477.4,2000.4
3309,40.657768,-73.939615,16755.8,1870.8
3310,40.656063,-73.939559,16668.7,1861.8
3311,40.653267,-73.93926,16948.8,1853.9
3312,40.651326,-73.939051,16732.2,1805.2
3313,40.649572,-73.938862,17542.9,1899.5
3314,40.658393,-73.915567,14661.9,1494.6
3315,40.656783,-73.91378,14541,1443.7
3316,40.652096,-73.908558,14153.9,1349.5
3317,40.644227,-73.899791,15406.6,1234.7
3318,40.640941,-73.896131,15217.3,1179.5
3319,40.6722322,-74.0110084,42620.2,2786.3
3320,40.646991,-73.969307,43342,2694.8
3321,40.643896,-73.96872,42994.2,2609.3
3322,40.6352311,-73.967636,30113.3,2295.6
3323,40.581531,-73.967332,24095,1476.8
3324,40.671655,-73.980923,43469.7,2845.6
3325,40.670512,-73.97856,43256.6,2907.9
3326,40.669372,-73.976201,43492.5,2957.9
3327,40.6682351,-73.9738404,20966.3,2413.3
3328,40.660398,-73.980372,42565.4,2673.7
3329,40.659794,-73.980875,41721.1,2575.8
3330,40.658809,-73.981717,41590.5,2530.2
3331,40.658271,-73.982275,42307.6,2631.5
3332,40.657711,-73.982853,41435.2,2504.6
3333,40.656592,-73.984024,41276.3,2451.4
3334,40.6726464,-73.9704241,20710.6,2399.5
3335,40.6694439,-73.9728323,20807.2,2386.6
3336,40.6670331,-73.9748418,21124.5,2440.7
3337,40.6616065,-73.9793664,42723.9,2704.3
3338,40.581931,-73.9549487,24150.4,1598.3
3339,40.627692,-73.935549,22586.1,1756
3340,40.641658,-73.937041,17500.1,1854
3341,40.639319,-73.936792,23525.2,1952.2
3342,40.63698,-73.936542,23264.4,1895
3343,40.651376,-73.938081,16650.2,1784.9
3344,40.649634,-73.937893,17460.8,1872.6
3345,40.65785,-73.916475,14762.4,1434.4
3346,40.668708,-73.917306,14941.3,1640.9
3347,40.666188,-73.916658,15523.1,1701.8
3348,40.664654,-73.916267,15349.3,1657.2
3349,40.663116,-73.915875,15175.1,1621.7
3350,40.660041,-73.915086,14831.5,1542.3
3351,40.6698309,-73.9171094,15191.6,1552.5
3352,40.671607,-73.916942,15097.2,1703.6
3353,40.67339,-73.916773,14794.7,1439.5
3354,40.67506,-73.916617,14608.5,1401.8
3355,40.675838,-73.916544,14521.7,1381.5
3356,40.6766913,-73.9164683,14426.6,1350.5
3357,40.677824,-73.916354,14708.3,1404.9
3358,40.682568,-73.917122,15541.4,1573.6
3359,40.6855289,-73.9177206,15653.3,1581.3
3360,40.67842,-74.000055,41755.7,2696
3361,40.6778665,-73.9980698,41577.3,2655.9
3362,40.7140601,-73.9529252,25609.1,2193.7
3363,40.7150489,-73.9517608,24792,1993
3364,40.7164968,-73.9497849,25023.7,2020
3365,40.7174432,-73.9482647,24400.2,2025.6
3366,40.7184056,-73.946752,25356.2,2060.1
3367,40.720798,-73.9427406,23803,1945.3
3368,40.7218763,-73.9410493,23989.5,1967
3369,40.723078,-73.93914,23479.5,1903.8
3370,40.7141758,-73.9533056,24934.4,2002.4
3371,40.7154811,-73.9518355,24743.5,1969.2
3372,40.716878,-73.9498318,24539.1,2044.4
3373,40.717865,-73.948322,25431.1,2128.1
3374,40.718864,-73.946798,24183.2,1994.4
3375,40.7211524,-73.9428319,23922.6,2005.3
3376,40.722274,-73.941089,23569.8,1893
3377,40.723348,-73.939311,23377.8,1859.6
3378,40.6945581,-73.9906623,30970.2,2681.1
3379,40.6748459,-74.0006787,33172.3,2657.9
3380,40.640886,-73.949486,23710.7,1982.9
3381,40.638548,-73.949233,23449.8,1907.3
3382,40.626666,-73.947874,22504.7,1734.5
3383,40.6242895,-73.9474226,22473.2,1815
3384,40.621885,-73.946968,22203,1752.1
3385,40.619494,-73.946514,22112.7,1714.3
3386,40.615363,-73.945737,22830.2,1798.9
3387,40.602575,-73.943316,21633.2,1616.6
3388,40.600318,-73.942889,23113.4,1663.3
3389,40.644897,-74.00695,39015.4,2397.8
3390,40.643777,-74.008116,37458.6,2342.6
3391,40.642657,-74.009281,37299.3,2312.5
3392,40.642097,-74.009863,37695.4,2432.1
3393,40.641535,-74.010447,37140.6,2286.8
3394,40.640976,-74.011029,37065.4,2322
3395,40.640416,-74.011611,36982,2270.8
3396,40.639855,-74.012195,36906.5,2275.1
3397,40.639295,-74.012776,36876.1,2270.3
3398,40.638153,-74.013961,36714.3,2219.2
3399,40.637571,-74.014567,36583.1,2192.6
3400,40.637014,-74.015146,36552.5,2190.8
3401,40.6352161,-74.0170054,36321.3,2143.3
3402,40.633034,-74.018245,36308.7,2118.6
3403,40.632334,-74.01853,36390.2,2133.3
3404,40.631444,-74.018895,36493.8,2153.8
3405,40.63056,-74.019259,36596.9,2166.8
3406,40.63031,-74.019359,36625.9,2173.2
3407,40.628062,-74.020277,36887.7,2218.4
3408,40.6272739,-74.0206019,37308,2283.1
3409,40.626543,-74.020894,33597.1,2211.2
3410,40.6831473,-73.9737675,19334.9,2176.1
3411,40.682281,-73.973952,19772.4,2382.1
3412,40.6814947,-73.9742372,19681.7,2358.3
3413,40.6807523,-73.9744978,19917.4,2405.6
3414,40.680266,-73.974692,19860.9,2369.6
3415,40.679877,-73.974958,20374.8,2526
3416,40.6787,-73.975749,19905.4,2404.3
3417,40.677431,-73.976616,20541.8,2538.4
3418,40.676707,-73.977102,21003.3,2443.6
3419,40.6754423,-73.9779581,21073.3,2465
3420,40.674801,-73.9783923,21202.5,2487.4
3421,40.67346,-73.979415,21325.9,2526.6
3422,40.672858,-73.979917,43628.2,2877.7
3423,40.672256,-73.980418,21484.3,2554.9
3424,40.671068,-73.9814115,21753.5,2585.1
3425,40.670448,-73.981927,43311,2816
3426,40.669245,-73.982932,44243.4,2839.7
3427,40.668642,-73.983435,43073.2,2777.5
3428,40.66803,-73.983943,42992.8,2760.3
3429,40.667437,-73.984438,44005.6,2802.4
3430,40.666834,-73.984943,42835.3,2723.2
3431,40.666233,-73.985445,42756.1,2703.8
3432,40.66563,-73.985948,42676.8,2684.1
3433,40.665028,-73.98645,43688.2,2763.6
3434,40.664425,-73.986951,42518.2,2654.1
3435,40.663823,-73.987453,42439,2643.7
3436,40.662805,-73.988335,42303.5,2620.9
3437,40.661699,-73.98947,42127.6,2601.7
3438,40.660579,-73.990635,41988.9,2559.2
3439,40.5831898,-73.9524971,23551.6,1580.5
3440,40.5833892,-73.9503938,23730.6,1599.9
3441,40.5835902,-73.9483933,23388.1,1533.9
3442,40.583721,-73.9435679,22004.8,1435.9
3443,40.5838116,-73.938731,21609.2,1420
3444,40.705415,-73.9502273,25871.4,2247.9
3445,40.6254329,-73.9913397,32458.5,2390.3
3446,40.6239566,-73.9888822,29622,2474.4
3447,40.6226148,-73.9866725,29331.9,2430.5
3448,40.6199667,-73.9822866,28858.7,2302.4
3449,40.6186254,-73.9800911,28620.7,2253.9
3450,40.630109,-74.025361,33170.4,2118.7
3451,40.623692,-74.014662,32082,2099.5
3452,40.6197,-74.008054,31369,2046.2
3453,40.618371,-74.005854,31142.6,2123.1
3454,40.617041,-74.003652,30905,2065.5
3455,40.611571,-73.994597,29539.8,1986.1
3456,40.662554,-73.90892,14636.7,1433.5
3457,40.664752,-73.894042,13174.1,1269
3458,40.599333,-73.994107,27944,1733
3459,40.5961724,-73.9974537,27523.9,1632.6
3460,40.707252,-73.958456,25863.8,2241.3
3461,40.7070196,-73.9557134,25923.1,2318.3
3462,40.668103,-73.980569,43389,2838.3
3463,40.666963,-73.978212,43043,2749.5
3464,40.684682,-74.001327,42064.5,2660.9
3465,40.684579,-74.000958,41866.7,2688.4
3466,40.6803195,-74.0049891,41408.4,2546.4
3467,40.6758549,-74.0013653,33046.1,2642.1
3468,40.6739529,-74.000117,33282.4,2672.3
3469,40.6738064,-74.0000288,33352.5,2710
3470,40.6725106,-73.9992088,33460.2,2698.9
3471,40.6723867,-73.9991318,33475.4,2702.4
3472,40.6755701,-74.000668,42011.1,2777.1
3473,40.6746968,-74.0001522,33219.8,2671.7
3474,40.6742002,-73.9998388,33305.8,2701
3475,40.6703777,-73.9974891,43663.3,2658.8
3476,40.697717,-73.967727,27622.5,2335.2
3477,40.693341,-73.966881,27726.4,2370.8
3478,40.686744,-73.965525,28469.1,2514.5
3479,40.684546,-73.965082,18893.1,2153.8
3480,40.6811863,-73.9643971,18515,2054.6
3481,40.680236,-73.964236,18567.5,2068.1
3482,40.679379,-73.964073,18764.3,2126.5
3483,40.6785159,-73.9638836,19003.1,2184.9
3484,40.677527,-73.963709,18892.1,2162.7
3485,40.675561,-73.963331,18893,2172.4
3486,40.67359,-73.962954,19612.2,2234.9
3487,40.672773,-73.962788,19520.3,2209.4
3488,40.6726,-73.962754,19528,2204.4
3489,40.664063,-73.961108,18992.1,2289.6
3490,40.663285,-73.960956,18904.6,2272.1
3491,40.672315,-73.893028,12239.2,1130.8
3492,40.669791,-73.892395,12525,1194.5
3493,40.603571,-74.005587,28778,1916.7
3494,40.6160746,-74.0257161,31259.7,1977.7
3495,40.647869,-73.955736,24655.1,2135.6
3496,40.648021,-73.952189,24572.8,2040.9
3497,40.648141,-73.949285,24818.3,2108.6
3498,40.6472258,-73.9604893,25187.9,2220.5
3499,40.647504,-73.958141,24697.7,2132.5
3500,40.644991,-73.980915,42263.4,2597.9
3501,40.645109,-73.97988,42175,2571.4
3502,40.5776084,-73.9978517,27478.4,1780.6
3503,40.682589,-73.886303,12489,1098.5
3504,40.68327,-73.881645,12136.5,1061
3505,40.683693,-73.87963,11811,988.8
3506,40.68879,-73.916899,15957.2,1642.8
3507,40.606642,-73.940508,21559.1,1532.7
3508,40.607133,-73.939726,22114.7,1661
3509,40.608557,-73.937537,21714.6,1613.5
3510,40.610442,-73.934622,20905.7,1476.6
3511,40.6113767,-73.9331656,20742.5,1482.7
3512,40.613245,-73.93028,20426.3,1393.1
3513,40.613706,-73.929567,20505.4,1410.9
3514,40.614168,-73.928853,20254.7,1369.4
3515,40.6146681,-73.9280892,20165.4,1343.8
3516,40.614479,-73.926401,20672.2,1439
3517,40.6851999,-73.9204706,15983.5,1623.7
3518,40.6844545,-73.9203047,15899.5,1606
3519,40.6830028,-73.9200144,15347.9,1541.8
3520,40.6657832,-73.9194008,15755.2,1581.8
3521,40.673542,-73.919541,15227.6,1536.2
3522,40.671758,-73.91971,14863,1639.1
3523,40.669978,-73.919878,16228.3,1692.5
3524,40.620253,-73.936867,21773,1624.3
3525,40.615338,-73.931384,20743.4,1451.9
3526,40.612074,-73.927747,20743.2,1466.5
3527,40.610442,-73.925926,20334,1397.1
3528,40.6088138,-73.9241206,20266.6,1375
3529,40.608479,-74.013766,29852.1,1784.2
3530,40.606842,-74.015499,30085.7,1840.3
3531,40.66572,-73.956859,18837.8,2267.7
3532,40.665549,-73.95369,18505.9,2208.5
3533,40.665392,-73.9509168,18841.8,2138.1
3534,40.665248,-73.948151,17952,2107.2
3535,40.665099,-73.945381,17779.6,2050.6
3536,40.664644,-73.937074,16986.3,1920.7
3537,40.664495,-73.934306,16841.9,1835.3
3538,40.664199,-73.929403,16320.6,1697.1
3539,40.6868704,-73.964503,28556.5,2546.4
3540,40.684668,-73.964033,18982.6,2177.3
3541,40.639256,-73.968791,30126.9,2301.1
3542,40.64004,-73.967044,25258.5,2268.7
3543,40.640823,-73.965301,43610.8,2726.9
3544,40.6412239,-73.9644316,24997.2,2201.8
3545,40.64161,-73.963557,25258.2,2272.3
3546,40.642016,-73.962652,24815.7,2160.3
3547,40.6424126,-73.9617555,24724.2,2157.8
3548,40.6433257,-73.9597171,24749.2,2145.6
3549,40.643772,-73.958753,24422.3,2079.7
3550,40.644143,-73.957919,24323.3,2046.4
3551,40.644197,-73.954665,24231.8,2040.6
3552,40.644305,-73.951785,24158.1,1968.6
3553,40.644427,-73.948888,24403,2028.4
3554,40.644534,-73.945988,24648,2087.2
3555,40.644637,-73.943107,17621.8,1865.1
3556,40.645245,-73.932614,16732.8,1717.5
3557,40.637819,-73.979554,30642.3,2626
3558,40.638067,-73.977343,43302.9,2695.2
3559,40.638168,-73.976415,30095.9,2269.2
3560,40.638373,-73.974562,29937.8,2232.4
3561,40.6385267,-73.973188,43073.3,2538.2
3562,40.638674,-73.971813,43190.1,2603.6
3563,40.638795,-73.97074,29957.3,2284.7
3564,40.639018,-73.968722,43435.4,2659.2
3565,40.5950951,-73.996172,27685.4,1651
3566,40.7088513,-73.9592878,25855.9,2237.6
3567,40.709552,-73.958862,25941.8,2275.9
3568,40.714092,-73.955994,25386.4,2133.8
3569,40.714073,-73.95533,25134,2097.9
3570,40.5831391,-73.9745395,24437.4,1452.9
3571,40.5845649,-73.966621,23752.2,1412.5
3572,40.584783,-73.962552,24063.6,1481.9
3573,40.585632,-73.9548543,22796.5,1372.8
3574,40.584925,-73.951238,23025.7,1440.1
3575,40.5848882,-73.9486334,22233.1,1440.5
3576,40.585298,-73.943866,21827.6,1387.1
3577,40.5859661,-73.939152,21422.4,1330
3578,40.5860538,-73.9313238,20743.9,1250.7
3579,40.644689,-74.003581,39095.4,2419.2
3580,40.643357,-74.00138,39333,2472.7
3581,40.636705,-73.990373,40232.2,2725
3582,40.635374,-73.988167,40470,2788.2
3583,40.634047,-73.985964,30551,2671.6
3584,40.632717,-73.983763,30313.2,2612.5
3585,40.631233,-73.981307,30048.4,2546.8
3586,40.629859,-73.979036,29833.5,2495.4
3587,40.680121,-74.00134,41092.1,2528.9
3588,40.5824854,-73.9745445,24510.1,1481.8
3589,40.5833644,-73.9668907,23934.1,1452.4
3590,40.5843282,-73.9508895,23098.3,1463.9
3591,40.5843195,-73.9485284,22296.9,1463.5
3592,40.584708,-73.943755,23703.7,1550.1
3593,40.5853935,-73.9390404,21913.1,1476.7
3594,40.585414,-73.9311921,21189.7,1365.4
3595,40.6340873,-73.9154715,16517.2,1448
3596,40.6319972,-73.9131465,16287.9,1391.8
3597,40.6997598,-73.9804613,29955.9,2578.3
3598,40.6982532,-73.9805619,29491,2496.8
3599,40.6974407,-73.9805168,29400.6,2465.6
3600,40.5752586,-73.9689097,24806.8,1579.6
3601,40.695004,-73.952489,19064.1,2203.8
3602,40.684735,-73.950446,19009.3,2195.4
3603,40.6840016,-73.9502991,18498.7,2164.8
3604,40.683269,-73.950155,18581.1,2178.7
3605,40.6825366,-73.9500089,18430.4,2164
3606,40.6818168,-73.9498713,18396.3,2158.4
3607,40.6810693,-73.9497149,18480.5,2185.7
3608,40.679636,-73.949585,17939.6,1990.1
3609,40.6785493,-73.9496783,17235.7,1841.8
3610,40.677652,-73.94977,17328.7,1882.2
3611,40.676875,-73.949845,17415.4,1897.2
3612,40.6760949,-73.9498976,17500.6,1899.2
3613,40.675204,-73.950001,18269.4,2096.2
3614,40.673422,-73.950166,17798.7,1967.2
3615,40.671638,-73.950334,17997.9,1992.9
3616,40.670748,-73.950418,18439.2,2059.7
3617,40.668965,-73.950584,18443.4,2041.4
3618,40.668072,-73.950668,18543,2065.8
3619,40.663905,-73.950974,18059.6,2115.2
3620,40.663126,-73.950893,18146.5,2134.6
3621,40.661569,-73.950724,17945.3,2090.7
3622,40.660827,-73.950644,18028.1,2110
3623,40.659405,-73.950493,18403.6,2244.2
3624,40.658693,-73.950416,17834.2,2143.6
3625,40.657838,-73.950326,18229.1,2234.2
3626,40.657095,-73.950247,17656,2089.6
3627,40.655423,-73.950066,18201.9,2047.6
3628,40.652642,-73.949769,17404.1,1885.4
3629,40.651698,-73.949669,17509.4,1924.3
3630,40.650807,-73.949571,25113.4,2182.1
3631,40.64978,-73.949465,25001.6,2152.1
3632,40.648923,-73.94937,25062.4,2179.2
3633,40.646886,-73.949152,24958.3,2127.4
3634,40.645131,-73.948964,24475.2,2041.6
3635,40.6432433,-73.9487606,24264.6,2019.4
3636,40.640946,-73.948515,23792.9,2020.7
3637,40.639987,-73.948414,23899.9,2048.2
3638,40.638607,-73.948265,23531.8,1938.2
3639,40.636267,-73.948015,23270.8,1873.7
3640,40.633999,-73.947774,22905.9,1808.2
3641,40.6328617,-73.9476747,22779.1,1760.3
3642,40.631581,-73.947543,22707,1762.5
3643,40.629166,-73.947327,22572.6,1729.2
3644,40.626774,-73.946875,22419.5,1715.4
3645,40.6243982,-73.9464379,22566.2,1769.5
3646,40.621995,-73.945968,22117.7,1730.9
3647,40.619606,-73.945516,22027.5,1691.9
3648,40.617213,-73.945066,23111.2,1870.4
3649,40.616046,-73.944827,22282.9,1736.5
3650,40.611993,-73.944055,22043.1,1690.8
3651,40.6093502,-73.9435473,21954.8,1608.6
3652,40.607392,-73.943208,21837.4,1592.1
3653,40.605073,-73.942769,21693.5,1581.6
3654,40.602684,-73.942318,23274.3,1630.5
3655,40.600427,-73.941891,21452.3,1546.2
3656,40.6001988,-73.941845,22995.1,1589.6
3657,40.591696,-73.9401321,22067.6,1438.1
3658,40.589565,-73.939734,21798.1,1408.8
3659,40.587316,-73.9393002,21575.3,1353.8
3660,40.6950339,-73.9889633,29639,2530.1
3661,40.663114,-73.9624037,19282.8,2410.4
3662,40.6633092,-73.9606238,19830.1,2307.9
3663,40.663517,-73.95721,18587.5,2213.5
3664,40.663728,-73.953849,18451.1,2192.5
3665,40.664082,-73.948166,17821.8,2069.2
3666,40.664226,-73.945463,17593.2,2035.2
3667,40.663753,-73.937158,16966.1,1899.1
3668,40.663603,-73.934391,16650.5,1848.2
3669,40.689177,-73.998742,31641,2589.8
3670,40.700792,-73.9605,27603,2373.9
3671,40.7063422,-73.9519332,25867,2245.3
3672,40.649027,-73.896345,13985.5,1139.8
3673,40.6475001,-73.8946504,14272.2,1192.1
3674,40.706568,-73.957597,27240.2,2303.6
3675,40.695378,-73.949207,18784.1,2157.9
3676,40.686578,-73.947456,19124.4,2231.8
3677,40.6858455,-73.9473099,18308.4,2112.6
3678,40.685113,-73.947165,18301.3,2108.8
3679,40.6843792,-73.9470168,18218.7,2088.3
3680,40.683646,-73.946873,18232.8,2124.6
3681,40.682914,-73.946727,18150.4,2104
3682,40.6821949,-73.9465863,18116,2096.5
3683,40.6814467,-73.9464365,18129.1,2096.6
3684,40.714072,-73.95434,25027.2,2035.6
3685,40.709765,-73.9570637,25558.5,2128
3686,40.70908,-73.957488,25642.7,2159.9
3687,40.7083755,-73.9579199,25729.1,2201.8
3688,40.68024,-73.911225,14921.4,1449.3
3689,40.680554,-73.908571,14694.8,1409.9
3690,40.697682,-73.987022,29509.5,2481.1
3691,40.6976301,-73.9851704,29303.1,2435.5
3692,40.6975431,-73.9830937,29456.6,2485.5
3693,40.613402,-73.980707,28084.4,2118.1
3694,40.610634,-73.980182,28395.5,2171.5
3695,40.608077,-73.979697,27421.1,1984.5
3696,40.605069,-73.979127,27111,1908.4
3697,40.603475,-73.978828,27290.1,1955.3
3698,40.601151,-73.978387,27164.8,1906.9
3699,40.596506,-73.977507,26118.2,1716.4
3700,40.5943834,-73.9771029,25762.9,1672.3
3701,40.5919891,-73.9766496,25493.9,1628.6
3702,40.5914971,-73.9765596,25708.7,1673.5
3703,40.5800243,-73.9746482,25012.1,1568.7
3704,40.682603,-73.8680854,10678.9,909.2
3705,40.6321589,-74.024528,36276.3,2112
3706,40.621464,-74.006219,32569.7,2188.3
3707,40.620136,-74.004019,31381.7,2030.5
3708,40.618806,-74.001818,31619.2,2082.1
3709,40.614562,-73.994797,29954.7,2098
3710,40.613334,-73.99276,29788.8,2055.6
3711,40.610675,-73.988358,29788,2065.5
3712,40.681947,-73.904876,14690.6,1407.7
3713,40.684009,-74.001648,41551.6,2629.6
3714,40.6873126,-74.0000571,31839.1,2607.9
3715,40.7021313,-73.9925816,29842.5,2408.7
3716,40.691188,-73.997793,42259.2,2634.9
3717,40.6871944,-73.9996981,41737.9,2599.1
3718,40.683909,-74.001281,41348.9,2553.9
3719,40.641005,-73.947545,23937.5,2046.2
3720,40.640048,-73.947443,23768.1,2036.1
3721,40.622105,-73.94497,22211.1,1706.4
3722,40.641185,-73.985709,31270.4,2791.6
3723,40.639857,-73.983502,31032.6,2711.8
3724,40.638526,-73.981303,30795.2,2656.4
3725,40.6531617,-74.0055301,37750.2,2168.1
3726,40.599313,-73.985747,27342.8,1810.7
3727,40.598524,-73.98657,27327.9,1804.7
3728,40.685448,-73.991332,42496.6,2831.1
3729,40.663886,-73.984089,42384.4,2665.2
3730,40.662744,-73.981728,42487.8,2647.6
3731,40.714128,-73.9281383,22925,1889.8
3732,40.7139782,-73.9263023,22849.3,1851.6
3733,40.716765,-73.963391,25863,2236.3
3734,40.71593,-73.961912,25707.5,2192.5
3735,40.715306,-73.960436,25565,2156.8
3736,40.7145047,-73.9575206,25340.1,2120.1
3737,40.7140674,-73.9516047,24902,2028.2
3738,40.714686,-73.9426886,24038.6,2041.1
3739,40.624274,-73.99255,29786.8,2484.5
3740,40.621435,-73.987851,29279.8,2377.9
3741,40.620131,-73.985693,29046.9,2323.5
3742,40.6402123,-74.0189321,36108,2091.4
3743,40.636243,-74.012364,36857.8,2262.7
3744,40.634912,-74.01016,37746.3,2477.7
3745,40.630923,-74.003554,33132,2551.7
3746,40.628263,-73.999149,32791.2,2506.7
3747,40.626931,-73.996953,32419.5,2381
3748,40.5809685,-73.9645881,24490.8,1561.7
3749,40.618877,-73.908928,21301.4,1612.7
3750,40.6510733,-73.9717223,42693.7,2638.9
3751,40.6513371,-73.9719478,42729.9,2645.3
3752,40.653505,-73.935416,16189.1,1681
3753,40.651514,-73.935204,16573.9,1778.8
3754,40.644134,-73.93441,17004.5,1797.7
3755,40.641838,-73.934169,16874.6,1894.4
3756,40.639496,-73.933918,23603.9,2004.9
3757,40.637158,-73.933668,23015.4,1879.2
3758,40.627872,-73.932664,21794.1,1619.3
3759,40.623269,-73.932195,21239.8,1513.1
3760,40.647182,-73.981328,42017.7,2549.8
3761,40.647297,-73.980291,43180,2634.9
3762,40.647428,-73.979118,42247.4,2544.4
3763,40.647526,-73.978191,42168.4,2533
3764,40.647628,-73.977263,42089.3,2515.9
3765,40.6477286,-73.976336,42010.3,2507.3
3766,40.6478368,-73.9752906,42099.3,2533
3767,40.647765,-73.974657,43057.3,2599.8
3768,40.6476094,-73.9735186,42251,2556
3769,40.648258,-73.971397,42447.5,2607.3
3770,40.650298,-73.966145,26016.8,2418.5
3771,40.650887,-73.964654,43495.5,2799.2
3772,40.651532,-73.96302,18586.1,2186.5
3773,40.6521694,-73.9613939,25743,2320.5
3774,40.652556,-73.960423,18339.1,2112.7
3775,40.652928,-73.959329,18237.9,2082
3776,40.652314,-73.95601,25150.2,2237.8
3777,40.6843767,-73.978278,19745.1,2255.9
3778,40.6076978,-74.0169774,29617.9,1747.1
3779,40.6706284,-73.8955602,12626.4,1220.7
3780,40.6852374,-73.9265218,16426.8,1736.5
3781,40.6844988,-73.9263905,16486.6,1760.3
3782,40.6837729,-73.9262266,16404.7,1731.5
